M,twin_count,quadruple_count_all,quadruple_count_small_delta,exact_symmetric_count,near_symmetric_count_6,near_symmetric_count_12,weighted_cupola_all,weighted_cupola_small_delta,delta_histogram_small,eta_histogram_small
10080,10,25,5,2,2,3,0.171691736163,0.095782757547,"{24: 1, 54: 1, 72: 1, 84: 1, 102: 1}","{0: 1, 18: 1, 30: 1, 48: 1, 60: 1}"
10290,12,36,2,0,1,5,0.162012632837,0.050000000000,"{30: 1, 60: 1}","{6: 1, 24: 1}"
10500,8,10,2,0,0,2,0.051899190732,0.023692810458,"{72: 1, 102: 1}","{12: 1, 42: 1}"
10710,8,12,0,1,1,1,0.029209858195,0.000000000000,{},{}
10920,9,18,2,0,0,2,0.093899401599,0.033653846154,"{48: 1, 78: 1}","{12: 1, 42: 1}"
11130,9,18,6,0,0,0,0.122218645247,0.081818926401,"{42: 1, 54: 1, 90: 1, 102: 2, 114: 1}","{18: 2, 30: 3, 42: 1}"
11340,8,15,0,0,0,1,0.047184023037,0.000000000000,{},{}
11550,7,8,0,0,0,0,0.025580623334,0.000000000000,{},{}
11760,9,20,3,1,1,3,0.095611380154,0.038259109312,"{60: 1, 78: 1, 114: 1}","{24: 1, 30: 1, 42: 1}"
11970,12,30,1,3,3,4,0.100294016190,0.009803921569,{102: 1},{42: 1}
12180,9,18,2,1,1,3,0.092872019886,0.023931623932,"{78: 1, 90: 1}","{42: 1, 54: 1}"
12390,7,10,0,1,2,3,0.031884515823,0.000000000000,{},{}
12600,4,4,1,1,1,1,0.023960744705,0.013888888889,{72: 1},{48: 1}
12810,6,8,0,1,2,2,0.023612089945,0.000000000000,{},{}
13020,5,4,0,1,1,1,0.015250120250,0.000000000000,{},{}
13230,5,6,1,0,0,0,0.024984737485,0.008333333333,{120: 1},{96: 1}
13440,7,12,0,0,0,0,0.032571035983,0.000000000000,{},{}
13650,10,9,0,1,1,1,0.024271719879,0.000000000000,{},{}
13860,12,36,4,2,2,6,0.189475859246,0.052859477124,"{48: 1, 72: 1, 102: 1, 120: 1}","{12: 2, 42: 1, 84: 1}"
14070,9,18,2,0,0,3,0.081629725614,0.025793650794,"{72: 1, 84: 1}","{48: 1, 60: 1}"
14280,9,20,1,2,2,5,0.070365769035,0.013888888889,{72: 1},{12: 1}
14490,8,16,2,1,1,1,0.079696694718,0.018575851393,"{102: 1, 114: 1}","{18: 1, 30: 1}"
14700,6,5,0,0,0,0,0.016583435398,0.000000000000,{},{}
14910,3,2,0,0,0,0,0.005664488017,0.000000000000,{},{}
15120,6,5,0,0,0,1,0.012769240763,0.000000000000,{},{}
15330,6,6,2,0,0,1,0.038363245506,0.025000000000,"{72: 1, 90: 1}","{12: 1, 30: 1}"
15540,9,20,0,0,0,2,0.058431608297,0.000000000000,{},{}
15750,7,10,0,0,0,0,0.041697600538,0.000000000000,{},{}
15960,9,18,1,1,2,2,0.067390694750,0.011904761905,{84: 1},{60: 1}
16170,9,20,3,1,2,3,0.103245200738,0.040277777778,"{48: 1, 90: 1, 120: 1}","{12: 1, 30: 1, 84: 1}"
16380,7,12,1,0,0,1,0.043063122160,0.011111111111,{90: 1},{54: 1}
16590,6,8,0,0,0,1,0.029761211011,0.000000000000,{},{}
16800,7,12,0,0,1,2,0.047809333969,0.000000000000,{},{}
17010,7,12,1,1,1,2,0.063065425430,0.020833333333,{48: 1},{12: 1}
17220,8,16,2,0,1,1,0.069536305606,0.021708683473,"{84: 1, 102: 1}","{42: 1, 60: 1}"
17430,10,25,2,0,1,4,0.103186086960,0.023692810458,"{72: 1, 102: 1}","{18: 1, 48: 1}"
17640,12,35,4,2,2,2,0.158464573599,0.051195862961,"{60: 1, 78: 1, 84: 1, 102: 1}","{0: 1, 18: 1, 24: 1, 42: 1}"
17850,16,63,4,3,5,7,0.239718380643,0.042460317460,"{72: 1, 84: 1, 120: 2}","{0: 1, 48: 1, 60: 1, 96: 1}"
18060,14,40,4,1,2,3,0.182216627182,0.049725274725,"{72: 1, 78: 1, 84: 1, 90: 1}","{42: 1, 48: 1, 54: 1, 60: 1}"
18270,11,28,2,1,1,2,0.131293435229,0.044444444444,"{36: 1, 60: 1}","{0: 1, 24: 1}"
18480,5,6,0,0,0,0,0.024565553842,0.000000000000,{},{}
18690,4,4,0,0,0,0,0.010423029778,0.000000000000,{},{}
18900,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
19110,7,12,2,1,1,1,0.064797679232,0.026470588235,"{60: 1, 102: 1}","{0: 1, 42: 1}"
19320,9,20,0,1,2,3,0.072344731022,0.000000000000,{},{}
19530,7,12,3,0,0,0,0.064375496780,0.030994152047,"{72: 1, 114: 1, 120: 1}","{48: 1, 90: 1, 96: 1}"
19740,9,18,1,0,0,1,0.072977311687,0.018518518519,{54: 1},{30: 1}
19950,9,20,3,1,1,2,0.096067547084,0.032026143791,"{72: 1, 102: 1, 120: 1}","{18: 1, 48: 1, 96: 1}"
20160,8,15,1,1,1,2,0.054492816666,0.011904761905,{84: 1},{60: 1}
20370,8,15,2,1,1,1,0.067434486694,0.020238095238,"{84: 1, 120: 1}","{60: 1, 96: 1}"
20580,10,25,1,1,2,3,0.105824756759,0.011111111111,{90: 1},{30: 1}
20790,12,36,3,1,1,3,0.170153869562,0.055555555556,"{36: 1, 60: 1, 90: 1}","{0: 1, 24: 1, 54: 1}"
21000,10,24,5,2,3,3,0.160411498079,0.091036887090,"{30: 1, 36: 1, 78: 1, 114: 1, 120: 1}","{0: 1, 6: 1, 42: 1, 84: 1, 90: 1}"
21210,8,15,0,0,0,0,0.049748213945,0.000000000000,{},{}
21420,10,21,1,2,2,2,0.085658812080,0.008771929825,{114: 1},{30: 1}
21630,10,21,4,2,2,3,0.157566616276,0.076388888889,"{36: 1, 48: 1, 60: 1, 90: 1}","{0: 1, 12: 1, 24: 1, 54: 1}"
21840,10,18,0,1,2,4,0.040432058809,0.000000000000,{},{}
22050,7,10,3,0,0,1,0.064595443279,0.040740740741,"{54: 1, 72: 1, 120: 1}","{30: 1, 48: 1, 96: 1}"
22260,9,20,2,1,2,2,0.083610196689,0.017105263158,"{114: 1, 120: 1}","{84: 1, 90: 1}"
22470,10,21,1,1,1,1,0.077038774270,0.008771929825,{114: 1},{90: 1}
22680,9,20,4,1,1,1,0.112452018127,0.047624434389,"{60: 1, 78: 1, 102: 1, 120: 1}","{0: 1, 18: 1, 24: 1, 42: 1}"
22890,9,20,1,1,1,2,0.073895064771,0.009803921569,{102: 1},{42: 1}
23100,8,15,0,0,0,0,0.056900981087,0.000000000000,{},{}
23310,8,15,1,1,1,1,0.053279658973,0.012820512821,{78: 1},{42: 1}
23520,8,12,0,1,2,2,0.042340754966,0.000000000000,{},{}
23730,8,15,3,1,1,3,0.094540168278,0.041179337232,"{54: 1, 72: 1, 114: 1}","{30: 1, 48: 1, 90: 1}"
23940,7,10,0,0,0,1,0.028923667881,0.000000000000,{},{}
24150,5,6,1,0,0,1,0.028710886064,0.013888888889,{72: 1},{12: 1}
24360,4,4,0,0,0,0,0.016368006993,0.000000000000,{},{}
24570,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
24780,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
24990,4,4,2,0,0,0,0.036467035645,0.027290448343,"{54: 1, 114: 1}",{30: 2}
25200,8,16,0,0,0,2,0.054054075847,0.000000000000,{},{}
25410,7,9,0,0,0,0,0.034285934986,0.000000000000,{},{}
25620,6,8,0,0,0,0,0.027846767172,0.000000000000,{},{}
25830,7,12,1,0,0,1,0.059028278702,0.020833333333,{48: 1},{12: 1}
26040,7,12,1,0,0,0,0.044541327761,0.008771929825,{114: 1},{30: 1}
26250,4,2,0,0,0,0,0.010454545455,0.000000000000,{},{}
26460,6,8,0,0,0,1,0.017807904298,0.000000000000,{},{}
26670,8,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
26880,10,20,2,1,2,3,0.112898052221,0.044444444444,"{30: 1, 90: 1}","{6: 1, 54: 1}"
27090,8,15,1,0,1,3,0.072616271024,0.020833333333,{48: 1},{12: 1}
27300,9,20,0,1,1,3,0.068327222841,0.000000000000,{},{}
27510,11,28,4,2,2,5,0.134359397479,0.055637254902,"{48: 1, 60: 1, 102: 1, 120: 1}","{0: 1, 12: 1, 42: 1, 84: 1}"
27720,10,25,3,1,2,3,0.130716637087,0.047303921569,"{48: 1, 60: 1, 102: 1}","{0: 1, 12: 1, 42: 1}"
27930,9,20,1,2,2,5,0.108489190587,0.041666666667,{24: 1},{0: 1}
28140,9,20,2,1,1,4,0.089727303666,0.025793650794,"{72: 1, 84: 1}","{0: 1, 12: 1}"
28350,10,20,1,0,0,1,0.069728295312,0.009803921569,{102: 1},{18: 1}
28560,9,20,3,1,1,1,0.124066646074,0.064327485380,"{24: 1, 72: 1, 114: 1}","{0: 1, 48: 1, 90: 1}"
28770,6,5,0,0,0,0,0.013300970534,0.000000000000,{},{}
28980,4,3,0,1,1,1,0.008542188805,0.000000000000,{},{}
29190,5,6,1,0,0,0,0.031154272685,0.012820512821,{78: 1},{42: 1}
29400,6,6,0,1,1,1,0.018178891663,0.000000000000,{},{}
29610,6,9,1,0,0,0,0.035048989581,0.009803921569,{102: 1},{18: 1}
29820,6,9,1,1,1,1,0.032771813353,0.008333333333,{120: 1},{0: 1}
30030,6,9,1,0,0,0,0.043471556057,0.012820512821,{78: 1},{42: 1}
30240,7,12,0,2,2,2,0.042218914482,0.000000000000,{},{}
30450,5,6,2,0,0,0,0.041604047119,0.022624434389,"{78: 1, 102: 1}","{18: 1, 42: 1}"
30660,7,12,0,1,1,3,0.032699390301,0.000000000000,{},{}
30870,6,6,0,0,0,0,0.022340896112,0.000000000000,{},{}
31080,9,15,0,1,1,2,0.044526068891,0.000000000000,{},{}
31290,9,20,1,0,1,3,0.086850238558,0.013888888889,{72: 1},{12: 1}
31500,8,15,1,0,0,0,0.053823584912,0.008333333333,{120: 1},{96: 1}
31710,6,8,0,0,0,0,0.034829532270,0.000000000000,{},{}
31920,9,20,0,1,2,3,0.062432201435,0.000000000000,{},{}
32130,10,24,4,2,2,3,0.148771737632,0.076232247285,"{24: 1, 72: 1, 84: 1, 114: 1}","{0: 1, 48: 1, 60: 1, 90: 1}"
32340,12,36,5,1,2,5,0.165772415182,0.062938596491,"{48: 1, 72: 1, 90: 1, 114: 1, 120: 1}","{12: 2, 30: 1, 54: 1, 84: 1}"
32550,11,30,3,1,2,3,0.145915095622,0.054487179487,"{30: 1, 78: 1, 120: 1}","{6: 1, 42: 1, 96: 1}"
32760,9,20,2,2,2,3,0.083469077239,0.020676691729,"{84: 1, 114: 1}","{0: 1, 30: 1}"
32970,9,15,0,0,0,1,0.057259368158,0.000000000000,{},{}
33180,9,15,0,1,1,1,0.053747365181,0.000000000000,{},{}
33390,8,15,0,1,1,3,0.046216401003,0.000000000000,{},{}
33600,9,15,1,0,1,1,0.078780598426,0.033333333333,{30: 1},{6: 1}
33810,8,10,2,1,1,2,0.057118219911,0.029487179487,"{60: 1, 78: 1}","{24: 1, 42: 1}"
34020,10,24,0,1,1,3,0.065425963711,0.000000000000,{},{}
34230,10,24,3,1,1,2,0.122775375330,0.041748366013,"{48: 1, 90: 1, 102: 1}","{12: 1, 42: 1, 54: 1}"
34440,10,25,1,1,1,3,0.101887965507,0.009803921569,{102: 1},{42: 1}
34650,9,15,0,0,0,1,0.049104684338,0.000000000000,{},{}
34860,8,15,2,1,1,2,0.061491740468,0.017105263158,"{114: 1, 120: 1}","{84: 1, 90: 1}"
35070,6,8,2,0,1,2,0.062235376445,0.041666666667,"{30: 1, 120: 1}","{6: 1, 96: 1}"
35280,6,6,0,1,1,1,0.014103448814,0.000000000000,{},{}
35490,6,8,2,1,1,1,0.052843541615,0.028571428571,"{60: 1, 84: 1}","{0: 1, 24: 1}"
35700,8,16,0,0,2,2,0.058753272605,0.000000000000,{},{}
35910,6,8,1,0,1,1,0.037206145281,0.008771929825,{114: 1},{90: 1}
36120,5,4,0,1,1,1,0.011540186540,0.000000000000,{},{}
36330,4,3,0,0,0,0,0.009432234432,0.000000000000,{},{}
36540,5,6,0,0,0,0,0.018553007959,0.000000000000,{},{}
36750,7,10,0,0,0,1,0.027546846454,0.000000000000,{},{}
36960,6,8,2,1,1,1,0.039866045834,0.019444444444,"{90: 1, 120: 1}","{0: 1, 30: 1}"
37170,7,12,0,0,0,1,0.036443330943,0.000000000000,{},{}
37380,7,12,0,0,0,2,0.047154359335,0.000000000000,{},{}
37590,9,15,1,0,1,1,0.053786023844,0.008333333333,{120: 1},{84: 1}
37800,7,10,2,0,1,1,0.069341721543,0.041666666667,"{30: 1, 120: 1}","{6: 1, 96: 1}"
38010,4,3,0,1,1,1,0.008605440947,0.000000000000,{},{}
38220,5,4,0,1,1,2,0.011370965719,0.000000000000,{},{}
38430,9,14,1,0,0,1,0.054061282628,0.008333333333,{120: 1},{84: 1}
38640,9,20,5,2,2,2,0.135977757794,0.071988795518,"{42: 1, 60: 1, 84: 1, 102: 2}","{0: 1, 18: 1, 42: 2, 60: 1}"
38850,8,12,0,0,1,2,0.040319433471,0.000000000000,{},{}
39060,6,8,1,0,0,0,0.035053762795,0.008333333333,{120: 1},{84: 1}
39270,7,12,2,0,1,2,0.062037268444,0.018575851393,"{102: 1, 114: 1}","{30: 1, 42: 1}"
39480,5,4,0,0,0,0,0.020448560758,0.000000000000,{},{}
39690,3,2,0,0,0,0,0.006174957118,0.000000000000,{},{}
39900,5,6,0,0,0,0,0.022909513326,0.000000000000,{},{}
40110,5,6,2,0,0,0,0.032980144449,0.019883040936,"{90: 1, 114: 1}","{30: 1, 54: 1}"
40320,5,6,0,0,0,0,0.016686209463,0.000000000000,{},{}
40530,4,2,0,0,1,1,0.008465608466,0.000000000000,{},{}
40740,4,3,0,0,1,1,0.014573225517,0.000000000000,{},{}
40950,6,8,0,1,1,1,0.020053060744,0.000000000000,{},{}
41160,6,5,3,1,1,1,0.063324299910,0.055555555556,"{36: 1, 60: 1, 90: 1}","{0: 1, 24: 1, 54: 1}"
41370,8,16,0,0,0,2,0.060642619756,0.000000000000,{},{}
41580,6,9,1,0,0,2,0.037872432812,0.011111111111,{90: 1},{30: 1}
41790,8,15,1,0,0,3,0.053388638897,0.011111111111,{90: 1},{30: 1}
42000,9,20,4,1,1,1,0.120289229376,0.064327485380,"{36: 1, 60: 1, 90: 1, 114: 1}","{0: 1, 24: 1, 30: 1, 54: 1}"
42210,9,20,2,1,2,2,0.095031967360,0.033613445378,"{42: 1, 102: 1}","{18: 1, 42: 1}"
42420,8,16,1,0,0,1,0.068247659210,0.018518518519,{54: 1},{30: 1}
42630,7,12,1,0,0,2,0.054871683047,0.013888888889,{72: 1},{48: 1}
42840,6,6,0,0,0,1,0.019364654017,0.000000000000,{},{}
43050,4,2,0,0,0,0,0.004464285714,0.000000000000,{},{}
43260,4,3,0,0,0,0,0.008609787247,0.000000000000,{},{}
43470,6,8,0,1,1,2,0.036113157479,0.000000000000,{},{}
43680,9,20,0,2,3,3,0.077800791835,0.000000000000,{},{}
43890,9,16,0,1,1,1,0.051355158816,0.000000000000,{},{}
44100,9,20,3,0,0,0,0.106784078815,0.042385375203,"{42: 1, 102: 1, 114: 1}","{18: 1, 42: 1, 90: 1}"
44310,8,12,2,1,1,1,0.051836257430,0.018575851393,"{102: 1, 114: 1}","{30: 1, 42: 1}"
44520,7,12,0,1,1,2,0.038759472612,0.000000000000,{},{}
44730,4,3,1,0,0,1,0.024722222222,0.013888888889,{72: 1},{12: 1}
44940,5,6,0,1,1,2,0.014804174785,0.000000000000,{},{}
45150,5,6,2,1,1,1,0.060488716371,0.040476190476,"{42: 1, 60: 1}","{0: 1, 18: 1}"
45360,6,5,0,0,1,2,0.014578699105,0.000000000000,{},{}
45570,4,4,0,1,1,1,0.011836204672,0.000000000000,{},{}
45780,3,2,0,0,0,0,0.006438006438,0.000000000000,{},{}
45990,5,4,0,0,0,0,0.013089668616,0.000000000000,{},{}
46200,7,12,1,2,2,2,0.060088595782,0.011111111111,{90: 1},{54: 1}
46410,7,12,1,0,0,0,0.052001106663,0.011111111111,{90: 1},{30: 1}
46620,7,12,1,0,0,0,0.047257214034,0.011111111111,{90: 1},{30: 1}
46830,6,4,0,0,0,1,0.012421143671,0.000000000000,{},{}
47040,5,6,0,0,0,0,0.020845313565,0.000000000000,{},{}
47250,5,6,0,1,1,1,0.021981772507,0.000000000000,{},{}
47460,7,12,0,0,0,0,0.038504074090,0.000000000000,{},{}
47670,8,15,4,0,0,0,0.098670025823,0.062566137566,"{42: 1, 54: 1, 84: 1, 120: 1}","{18: 1, 30: 1, 60: 1, 96: 1}"
47880,7,6,0,0,0,0,0.015771042396,0.000000000000,{},{}
48090,3,2,0,0,0,0,0.005189255189,0.000000000000,{},{}
48300,5,4,0,1,1,1,0.013839285714,0.000000000000,{},{}
48510,8,15,1,1,1,1,0.070803960057,0.016666666667,{60: 1},{0: 1}
48720,10,24,3,0,0,1,0.125368165482,0.040227201992,"{54: 1, 84: 1, 102: 1}","{18: 1, 30: 1, 60: 1}"
48930,12,35,1,1,3,6,0.122032687313,0.008333333333,{120: 1},{0: 1}
49140,12,35,2,1,1,4,0.142310764154,0.033653846154,"{48: 1, 78: 1}","{12: 1, 42: 1}"
49350,10,25,5,2,2,3,0.159086654879,0.077147998201,"{36: 1, 60: 1, 78: 1, 90: 1, 114: 1}","{0: 1, 24: 1, 30: 1, 42: 1, 54: 1}"
49560,10,21,1,1,1,3,0.074878362841,0.008333333333,{120: 1},{96: 1}
49770,10,24,2,1,1,3,0.097448419988,0.029166666667,"{48: 1, 120: 1}","{12: 1, 84: 1}"
49980,9,20,5,1,1,2,0.119640730673,0.062888020705,"{54: 1, 72: 1, 84: 1, 102: 1, 114: 1}","{0: 1, 18: 1, 30: 2, 48: 1}"
50190,8,12,0,1,1,2,0.039887130315,0.000000000000,{},{}
50400,5,6,0,0,0,1,0.019128787879,0.000000000000,{},{}
50610,4,3,0,0,0,0,0.008572124756,0.000000000000,{},{}
50820,5,6,0,0,0,1,0.015381301418,0.000000000000,{},{}
51030,6,8,1,0,0,0,0.041634203927,0.011111111111,{90: 1},{30: 1}
51240,10,20,0,2,3,3,0.071309662940,0.000000000000,{},{}
51450,8,12,2,1,1,1,0.079223240279,0.040476190476,"{42: 1, 60: 1}","{0: 1, 18: 1}"
51660,7,12,0,0,0,2,0.035411973537,0.000000000000,{},{}
51870,6,6,0,1,1,1,0.026188222415,0.000000000000,{},{}
52080,7,12,1,1,2,2,0.041629077296,0.008771929825,{114: 1},{90: 1}
52290,5,4,0,0,0,0,0.013844398519,0.000000000000,{},{}
52500,4,4,0,1,1,1,0.014778325123,0.000000000000,{},{}
52710,4,2,0,0,0,0,0.005922431866,0.000000000000,{},{}
52920,6,9,0,0,0,0,0.031301513613,0.000000000000,{},{}
53130,8,15,2,1,1,1,0.076654007615,0.028571428571,"{60: 1, 84: 1}","{0: 1, 24: 1}"
53340,9,18,0,1,1,1,0.048341779719,0.000000000000,{},{}
53550,6,6,0,0,0,0,0.016751154842,0.000000000000,{},{}
53760,6,8,0,0,0,1,0.025603692131,0.000000000000,{},{}
53970,3,2,1,0,0,0,0.012173290369,0.008771929825,{114: 1},{30: 1}
54180,4,4,0,0,0,0,0.008914918753,0.000000000000,{},{}
54390,6,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
54600,6,5,2,0,0,1,0.048668071694,0.031944444444,"{48: 1, 90: 1}","{12: 1, 30: 1}"
54810,5,6,0,0,0,1,0.015572404175,0.000000000000,{},{}
55020,3,2,0,0,0,0,0.010909090909,0.000000000000,{},{}
55230,5,6,2,0,0,0,0.031192191740,0.017105263158,"{114: 1, 120: 1}","{90: 1, 96: 1}"
55440,7,9,0,1,1,1,0.027025011552,0.000000000000,{},{}
55650,7,12,2,0,1,1,0.092705000452,0.057142857143,"{30: 1, 42: 1}","{6: 1, 18: 1}"
55860,8,16,2,2,2,3,0.064366556339,0.020676691729,"{84: 1, 114: 1}","{0: 1, 30: 1}"
56070,8,16,1,3,3,3,0.072615537551,0.016666666667,{60: 1},{0: 1}
56280,8,15,0,0,0,1,0.048298684985,0.000000000000,{},{}
56490,8,16,3,2,2,2,0.109248692733,0.068518518519,"{24: 1, 54: 1, 120: 1}","{0: 1, 30: 1, 96: 1}"
56700,9,20,1,1,3,5,0.070105117301,0.008771929825,{114: 1},{90: 1}
56910,6,6,2,0,1,1,0.054888001253,0.042105263158,"{30: 1, 114: 1}","{6: 1, 90: 1}"
57120,8,15,0,2,2,3,0.042387287654,0.000000000000,{},{}
57330,7,9,1,0,0,0,0.046468063627,0.012820512821,{78: 1},{42: 1}
57540,6,8,1,0,1,1,0.056073767247,0.033333333333,{30: 1},{6: 1}
57750,4,4,0,0,0,0,0.013673531713,0.000000000000,{},{}
57960,6,8,0,0,0,0,0.026315204998,0.000000000000,{},{}
58170,9,15,2,2,2,3,0.060995067474,0.021153846154,"{78: 1, 120: 1}","{0: 1, 42: 1}"
58380,9,20,3,1,2,3,0.128657708562,0.067460317460,"{24: 1, 72: 1, 84: 1}","{0: 1, 48: 1, 60: 1}"
58590,6,8,0,1,1,1,0.032630873809,0.000000000000,{},{}
58800,6,8,1,0,0,1,0.031221349751,0.008333333333,{120: 1},{96: 1}
59010,7,8,1,0,0,1,0.035011986065,0.008771929825,{114: 1},{90: 1}
59220,9,16,0,1,1,3,0.050343701923,0.000000000000,{},{}
59430,8,16,4,1,1,2,0.122253666247,0.080861876915,"{24: 1, 54: 1, 84: 1, 114: 1}","{0: 1, 30: 2, 60: 1}"
59640,6,5,1,0,0,0,0.040419375946,0.023809523810,{42: 1},{18: 1}
59850,4,4,0,0,0,0,0.008969974002,0.000000000000,{},{}
60060,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
60270,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
60480,4,3,0,0,0,0,0.007035791737,0.000000000000,{},{}
60690,6,8,2,0,0,0,0.042843076303,0.018575851393,"{102: 1, 114: 1}","{30: 1, 42: 1}"
60900,7,8,1,1,2,3,0.057691891101,0.033333333333,{30: 1},{6: 1}
61110,6,9,0,1,1,2,0.025292518857,0.000000000000,{},{}
61320,5,4,0,0,0,0,0.015537154948,0.000000000000,{},{}
61530,4,3,1,0,0,0,0.021052631579,0.011111111111,{90: 1},{30: 1}
61740,3,2,0,0,0,0,0.004341736695,0.000000000000,{},{}
61950,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
62160,5,6,2,1,1,2,0.057769196213,0.037500000000,"{48: 1, 60: 1}","{0: 1, 12: 1}"
62370,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
62580,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
62790,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
63000,6,8,4,1,1,2,0.088594648386,0.071113445378,"{42: 1, 48: 1, 60: 1, 102: 1}","{0: 1, 12: 1, 18: 1, 42: 1}"
63210,9,18,1,1,1,2,0.057354272865,0.008771929825,{114: 1},{90: 1}
63420,8,12,0,0,1,1,0.039045223188,0.000000000000,{},{}
63630,7,12,4,1,1,2,0.086452098859,0.058415032680,"{48: 1, 60: 1, 90: 1, 102: 1}","{12: 1, 18: 1, 24: 1, 30: 1}"
63840,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
64050,4,3,0,0,0,0,0.008243193588,0.000000000000,{},{}
64260,4,4,1,0,0,0,0.022559808612,0.008771929825,{114: 1},{30: 1}
64470,5,6,0,0,0,0,0.023773186087,0.000000000000,{},{}
64680,6,9,1,1,1,2,0.035512675688,0.008333333333,{120: 1},{84: 1}
64890,7,12,1,0,0,0,0.066254328405,0.023809523810,{42: 1},{18: 1}
65100,6,6,0,1,1,2,0.023918391406,0.000000000000,{},{}
65310,8,16,0,2,2,3,0.045919419064,0.000000000000,{},{}
65520,8,10,1,0,0,1,0.043515296760,0.011111111111,{90: 1},{54: 1}
65730,10,18,1,0,1,2,0.063728572165,0.008333333333,{120: 1},{96: 1}
65940,7,10,1,0,0,0,0.053685039871,0.018518518519,{54: 1},{30: 1}
66150,4,3,0,0,0,1,0.008928571429,0.000000000000,{},{}
66360,3,1,0,0,0,0,0.002164502165,0.000000000000,{},{}
66570,4,2,0,0,0,0,0.004596622889,0.000000000000,{},{}
66780,4,4,1,0,0,0,0.021046028555,0.009803921569,{102: 1},{42: 1}
66990,8,15,0,0,0,2,0.045356556239,0.000000000000,{},{}
67200,8,15,5,1,2,3,0.151862856030,0.113614163614,"{24: 1, 30: 1, 72: 1, 78: 1, 84: 1}","{0: 1, 6: 1, 42: 1, 48: 1, 60: 1}"
67410,8,10,0,0,0,0,0.037065879349,0.000000000000,{},{}
67620,4,3,0,0,0,0,0.011459421804,0.000000000000,{},{}
67830,4,4,0,0,0,0,0.013269503127,0.000000000000,{},{}
68040,5,6,0,0,0,0,0.019015096971,0.000000000000,{},{}
68250,5,6,1,0,0,1,0.033175728920,0.013888888889,{72: 1},{12: 1}
68460,5,6,1,1,1,1,0.040204348449,0.023809523810,{42: 1},{18: 1}
68670,6,8,0,0,1,2,0.023562978359,0.000000000000,{},{}
68880,6,6,1,0,0,0,0.031416823810,0.012820512821,{78: 1},{42: 1}
69090,7,12,1,1,1,1,0.046595444693,0.008333333333,{120: 1},{0: 1}
69300,7,12,0,0,1,1,0.043503047475,0.000000000000,{},{}
69510,6,8,0,1,1,1,0.025544718380,0.000000000000,{},{}
69720,8,12,0,0,0,1,0.035782632666,0.000000000000,{},{}
69930,10,20,0,2,2,2,0.065705831425,0.000000000000,{},{}
70140,8,12,2,0,0,0,0.064434996799,0.029487179487,"{60: 1, 78: 1}","{24: 1, 42: 1}"
70350,9,20,0,0,1,3,0.063159432471,0.000000000000,{},{}
70560,6,9,2,0,0,1,0.051393816399,0.020676691729,"{84: 1, 114: 1}","{60: 1, 90: 1}"
70770,9,18,0,1,1,2,0.051318114879,0.000000000000,{},{}
70980,7,8,3,0,0,1,0.059511659758,0.041987179487,"{48: 1, 78: 1, 120: 1}","{12: 1, 42: 1, 84: 1}"
71190,10,24,0,0,1,4,0.061342005849,0.000000000000,{},{}
71400,7,12,4,2,2,4,0.124225323809,0.079365079365,"{24: 1, 72: 1, 84: 2}","{0: 1, 48: 1, 60: 2}"
71610,9,18,0,2,2,3,0.051344049753,0.000000000000,{},{}
71820,6,9,1,1,1,2,0.038692083971,0.013888888889,{72: 1},{48: 1}
72030,9,14,0,1,1,2,0.042726849270,0.000000000000,{},{}
72240,8,15,6,1,2,3,0.182641767030,0.141351540616,"{24: 1, 30: 1, 42: 1, 48: 1, 84: 1, 102: 1}","{0: 1, 6: 1, 12: 1, 18: 1, 42: 1, 60: 1}"
72450,8,15,0,2,3,3,0.044554750085,0.000000000000,{},{}
72660,4,4,1,1,1,1,0.053560694145,0.041666666667,{24: 1},{0: 1}
72870,5,4,0,0,1,1,0.010275904503,0.000000000000,{},{}
73080,4,3,0,0,0,0,0.008452273412,0.000000000000,{},{}
73290,3,2,0,0,0,0,0.006419753086,0.000000000000,{},{}
73500,3,2,0,0,0,0,0.007209694738,0.000000000000,{},{}
73710,3,2,0,0,0,0,0.010119047619,0.000000000000,{},{}
73920,5,6,0,1,1,1,0.016378235457,0.000000000000,{},{}
74130,6,8,2,2,2,2,0.042897511515,0.026470588235,"{60: 1, 102: 1}","{0: 1, 42: 1}"
74340,7,12,0,0,0,1,0.040767950681,0.000000000000,{},{}
74550,7,12,1,1,1,2,0.050256502269,0.009803921569,{102: 1},{18: 1}
74760,6,4,0,1,1,1,0.011419149008,0.000000000000,{},{}
74970,6,9,0,1,1,3,0.024210097321,0.000000000000,{},{}
75180,5,6,1,0,0,0,0.042847642848,0.023809523810,{42: 1},{18: 1}
